Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
10/09/2024,ProShares Ultra Silver,AGQ,38.46196724,38.2829055,0.46773,0.17906174,16646.53,640258137.67180824
10/08/2024,ProShares Ultra Silver,AGQ,38.2829055,41.96083501,-8.76515,-3.67792951,16546.53,633449091.211293
10/07/2024,ProShares Ultra Silver,AGQ,41.96083501,42.98625267,-2.38545,-1.02541766,16296.53,683815838.72217526
10/04/2024,ProShares Ultra Silver,AGQ,42.98625267,43.16891307,-0.42313,-0.1826604,16296.53,700526584.27922442
10/03/2024,ProShares Ultra Silver,AGQ,43.16891307,41.74141657,3.41986,1.4274965,15796.53,681918857.70199482
10/02/2024,ProShares Ultra Silver,AGQ,41.74141657,41.27511559,1.12974,0.46630098,16096.53,671891797.09583582
10/01/2024,ProShares Ultra Silver,AGQ,41.27511559,40.53907718,1.81563,0.73603841,16246.53,670577238.58594034
09/30/2024,ProShares Ultra Silver,AGQ,40.53907718,41.46335543,-2.22914,-0.92427825,16446.53,666726986.85687668
09/27/2024,ProShares Ultra Silver,AGQ,41.46335543,42.85128495,-3.23894,-1.38792952,16746.53,694367159.75573618
09/26/2024,ProShares Ultra Silver,AGQ,42.85128495,42.00162701,2.02292,0.84965794,15696.53,672616308.3510837
09/25/2024,ProShares Ultra Silver,AGQ,42.00162701,43.09325826,-2.53318,-1.09163125,15696.53,659279630.40476726
09/24/2024,ProShares Ultra Silver,AGQ,43.09325826,39.65772552,8.66296,3.43553274,15296.53,659177145.39880476
09/23/2024,ProShares Ultra Silver,AGQ,39.65772552,40.73419601,-2.64267,-1.07647049,15646.53,620505633.44954352
09/20/2024,ProShares Ultra Silver,AGQ,40.73419601,40.51924306,0.53050,0.21495295,15646.53,637348656.95956126
09/19/2024,ProShares Ultra Silver,AGQ,40.51924306,38.66111166,4.80620,1.8581314,15296.53,619803654.96760956
09/18/2024,ProShares Ultra Silver,AGQ,38.66111166,39.40019522,-1.87584,-0.73908356,15696.53,606845144.36009316
09/17/2024,ProShares Ultra Silver,AGQ,39.40019522,39.79440788,-0.99062,-0.39421266,15996.53,630266247.24180572
09/16/2024,ProShares Ultra Silver,AGQ,39.79440788,39.62868082,0.41820,0.16572706,15996.53,636572280.30702488
09/13/2024,ProShares Ultra Silver,AGQ,39.62868082,37.23396395,6.43154,2.39471687,16796.53,665624167.73883132
09/12/2024,ProShares Ultra Silver,AGQ,37.23396395,34.42290774,8.16624,2.81105621,16796.53,625401243.5692377
09/11/2024,ProShares Ultra Silver,AGQ,34.42290774,33.68009752,2.20549,0.74281022,16796.53,578185264.85051124
09/10/2024,ProShares Ultra Silver,AGQ,33.68009752,33.7638706,-0.24811,-0.08377308,16796.53,565708633.67721552
09/09/2024,ProShares Ultra Silver,AGQ,33.7638706,32.66960528,3.34949,1.09426532,16896.53,570492117.4535356
09/06/2024,ProShares Ultra Silver,AGQ,32.66960528,34.8608377,-6.28566,-2.19123242,16996.53,555269795.55125728
09/05/2024,ProShares Ultra Silver,AGQ,34.8608377,33.58324919,3.80424,1.27758851,16796.53,585540966.8098302
09/04/2024,ProShares Ultra Silver,AGQ,33.58324919,33.08250207,1.51363,0.50074712,16796.53,564081918.18431394
09/03/2024,ProShares Ultra Silver,AGQ,33.08250207,34.99086108,-5.45388,-1.90835901,16796.53,555671106.16380882
08/30/2024,ProShares Ultra Silver,AGQ,34.99086108,37.07528763,-5.62215,-2.08442655,16796.53,587724907.89260808
08/29/2024,ProShares Ultra Silver,AGQ,37.07528763,36.18975923,2.44690,0.8855284,16796.53,622736032.63477338
08/28/2024,ProShares Ultra Silver,AGQ,36.18975923,38.1889284,-5.23494,-1.99916917,16796.53,607862231.84043498
08/27/2024,ProShares Ultra Silver,AGQ,38.1889284,38.25243273,-0.16601,-0.06350433,16796.53,641441328.7827384
08/26/2024,ProShares Ultra Silver,AGQ,38.25243273,37.75102867,1.32819,0.50140406,16796.53,642507980.91269598
08/23/2024,ProShares Ultra Silver,AGQ,37.75102867,35.83830535,5.33709,1.91272332,16796.53,634086134.58240042
08/22/2024,ProShares Ultra Silver,AGQ,35.83830535,37.07156644,-3.32670,-1.23326109,16796.53,601959027.6072141
08/21/2024,ProShares Ultra Silver,AGQ,37.07156644,37.02343563,0.13000,0.04813081,16796.53,622673529.57018744
08/20/2024,ProShares Ultra Silver,AGQ,37.02343563,36.47706849,1.49784,0.54636714,16796.53,621865099.16862138
08/19/2024,ProShares Ultra Silver,AGQ,36.47706849,35.33723798,3.22558,1.13983051,16946.53,618159589.56956574
08/16/2024,ProShares Ultra Silver,AGQ,35.33723798,34.29658074,3.03429,1.04065724,17146.53,605910869.79225748
08/15/2024,ProShares Ultra Silver,AGQ,34.29658074,31.78584768,7.89890,2.51073306,16746.53,574348581.07350924
08/14/2024,ProShares Ultra Silver,AGQ,31.78584768,32.84080376,-3.21233,-1.05495608,16746.53,532302524.60515968
08/13/2024,ProShares Ultra Silver,AGQ,32.84080376,33.35843984,-1.55174,-0.51763608,16746.53,549969374.02773776
08/12/2024,ProShares Ultra Silver,AGQ,33.35843984,32.36283599,3.07638,0.99560385,16746.53,558637980.09999584
08/09/2024,ProShares Ultra Silver,AGQ,32.36283599,32.40731008,-0.13723,-0.04447409,16846.53,545201357.93927074
08/08/2024,ProShares Ultra Silver,AGQ,32.40731008,30.88657336,4.92362,1.52073672,15846.53,513543281.77278208
08/07/2024,ProShares Ultra Silver,AGQ,30.88657336,31.51291243,-1.98756,-0.62633907,15846.53,489444887.80014736
08/06/2024,ProShares Ultra Silver,AGQ,31.51291243,31.48742513,0.08094,0.0254873,15846.53,499370186.15771818
08/05/2024,ProShares Ultra Silver,AGQ,31.48742513,34.34361146,-8.31650,-2.85618633,15796.53,497391929.73909838
08/02/2024,ProShares Ultra Silver,AGQ,34.34361146,34.545527,-0.58449,-0.20191554,15946.53,547661293.08078796
08/01/2024,ProShares Ultra Silver,AGQ,34.545527,35.6778322,-3.17369,-1.1323052,15796.53,545699315.439202
07/31/2024,ProShares Ultra Silver,AGQ,35.6778322,34.66968856,2.90785,1.00814364,15796.53,563585803.9709372
07/30/2024,ProShares Ultra Silver,AGQ,34.66968856,33.09890371,4.74573,1.57078485,15696.53,544193667.89394256
07/29/2024,ProShares Ultra Silver,AGQ,33.09890371,33.45479721,-1.06380,-0.3558935,15696.53,519537802.65551146
07/26/2024,ProShares Ultra Silver,AGQ,33.45479721,33.34316131,0.33481,0.1116359,15346.53,513414915.20799246
07/25/2024,ProShares Ultra Silver,AGQ,33.34316131,36.69657779,-9.13823,-3.35341648,15346.53,511701691.96610906
07/24/2024,ProShares Ultra Silver,AGQ,36.69657779,36.72981354,-0.09049,-0.03323575,15346.53,563164985.16525754
07/23/2024,ProShares Ultra Silver,AGQ,36.72981354,36.7005075,0.07985,0.02930604,15346.53,563675038.46676204
07/22/2024,ProShares Ultra Silver,AGQ,36.7005075,36.63316431,0.18383,0.06734319,15346.53,563225292.561945
07/19/2024,ProShares Ultra Silver,AGQ,36.63316431,39.01741137,-6.11073,-2.38424706,15246.53,558528492.11468706
07/18/2024,ProShares Ultra Silver,AGQ,39.01741137,39.40973405,-0.99550,-0.39232268,14796.53,577322141.78890062
07/17/2024,ProShares Ultra Silver,AGQ,39.40973405,42.3131782,-6.86180,-2.90344415,14796.53,583127154.5239103
07/16/2024,ProShares Ultra Silver,AGQ,42.3131782,40.92672744,3.38764,1.38645076,14796.53,626088041.3789332
07/15/2024,ProShares Ultra Silver,AGQ,40.92672744,41.51559309,-1.41842,-0.58886565,14796.53,605573386.66087344
07/12/2024,ProShares Ultra Silver,AGQ,41.51559309,42.88857159,-3.20127,-1.3729785,14796.53,614286552.56160534
07/11/2024,ProShares Ultra Silver,AGQ,42.88857159,41.14064278,4.24867,1.74792881,14796.53,634601864.63429634
07/10/2024,ProShares Ultra Silver,AGQ,41.14064278,41.24792924,-0.26010,-0.10728646,15096.53,621080783.38498228
07/09/2024,ProShares Ultra Silver,AGQ,41.24792924,40.86561873,0.93553,0.38231051,15096.53,622700436.21782024
07/08/2024,ProShares Ultra Silver,AGQ,40.86561873,42.95461136,-4.86326,-2.08899263,15096.53,616928875.66353198
07/05/2024,ProShares Ultra Silver,AGQ,42.95461136,40.70980997,5.51415,2.24480139,15296.53,657056329.48813536
07/03/2024,ProShares Ultra Silver,AGQ,40.70980997,37.69746157,7.99085,3.0123484,15196.53,618647685.66416422
07/02/2024,ProShares Ultra Silver,AGQ,37.69746157,37.57827547,0.31717,0.1191861,15196.53,572870454.88250582
07/01/2024,ProShares Ultra Silver,AGQ,37.57827547,37.43996515,0.36942,0.13831032,15196.53,571059240.21501722
06/28/2024,ProShares Ultra Silver,AGQ,37.43996515,36.66506853,2.11345,0.77489662,15246.53,570829402.0985689
06/27/2024,ProShares Ultra Silver,AGQ,36.66506853,36.6597912,0.01440,0.00527733,15246.53,559014920.63442678
06/26/2024,ProShares Ultra Silver,AGQ,36.6597912,36.49799691,0.44330,0.16179429,15246.53,558934459.6853712
06/25/2024,ProShares Ultra Silver,AGQ,36.49799691,38.17124481,-4.38353,-1.6732479,15296.53,558292558.68173466
06/24/2024,ProShares Ultra Silver,AGQ,38.17124481,38.39736783,-0.58890,-0.22612302,15046.53,574344627.48603006
06/21/2024,ProShares Ultra Silver,AGQ,38.39736783,41.61667206,-7.73561,-3.21930423,15346.53,589266203.73465858
06/20/2024,ProShares Ultra Silver,AGQ,41.61667206,38.36350003,8.47986,3.25317203,14696.53,611620502.96326356
06/18/2024,ProShares Ultra Silver,AGQ,38.36350003,37.91460546,1.18396,0.44889457,14696.53,563810175.64189578
06/17/2024,ProShares Ultra Silver,AGQ,37.91460546,38.10920646,-0.51064,-0.194601,14696.53,557212984.92263196
06/14/2024,ProShares Ultra Silver,AGQ,38.10920646,37.07254731,2.79630,1.03665915,14696.53,560072943.57875796
06/13/2024,ProShares Ultra Silver,AGQ,37.07254731,40.25519889,-7.90619,-3.18265158,14696.53,544837655.42764506
06/12/2024,ProShares Ultra Silver,AGQ,40.25519889,37.59231063,7.08360,2.66288826,14696.53,591611577.12205614
06/11/2024,ProShares Ultra Silver,AGQ,37.59231063,39.27716637,-4.28966,-1.68485574,14846.53,558115217.16837138
06/10/2024,ProShares Ultra Silver,AGQ,39.27716637,38.14293812,2.97363,1.13422825,14846.53,583129471.71853062
06/07/2024,ProShares Ultra Silver,AGQ,38.14293812,43.4801903,-12.27514,-5.33725218,14946.53,570104416.32697112
06/06/2024,ProShares Ultra Silver,AGQ,43.4801903,40.03301925,8.61082,3.44717105,13446.53,584657509.3538978
06/05/2024,ProShares Ultra Silver,AGQ,40.03301925,38.83124684,3.09486,1.20177241,13446.53,538305034.2036255
06/04/2024,ProShares Ultra Silver,AGQ,38.83124684,42.01447287,-7.57650,-3.18322603,13446.53,522145370.24647784
06/03/2024,ProShares Ultra Silver,AGQ,42.01447287,41.07495235,2.28733,0.93952052,13146.53,552344359.96174962
05/31/2024,ProShares Ultra Silver,AGQ,41.07495235,44.13290908,-6.92897,-3.05795673,13146.53,539992929.0180361
05/30/2024,ProShares Ultra Silver,AGQ,44.13290908,46.541045,-5.17422,-2.40813592,13146.53,580194436.67585608
05/29/2024,ProShares Ultra Silver,AGQ,46.541045,45.86313246,1.47812,0.67791254,13146.53,611853058.15967
05/28/2024,ProShares Ultra Silver,AGQ,45.86313246,41.40284087,10.77291,4.46029159,13296.53,609820333.19583396
05/24/2024,ProShares Ultra Silver,AGQ,41.40284087,41.28014162,0.29724,0.12269925,13296.53,550513950.10181762
05/23/2024,ProShares Ultra Silver,AGQ,41.28014162,44.19843147,-6.60270,-2.91828985,13046.53,538562440.92901212
05/22/2024,ProShares Ultra Silver,AGQ,44.19843147,45.85830287,-3.61957,-1.6598714,13096.53,578845906.90607322
05/21/2024,ProShares Ultra Silver,AGQ,45.85830287,46.85983638,-2.13730,-1.00153351,13246.53,607463201.28332962
05/20/2024,ProShares Ultra Silver,AGQ,46.85983638,43.59508723,7.48880,3.26474915,13646.53,639473975.51541588
05/17/2024,ProShares Ultra Silver,AGQ,43.59508723,39.89759976,9.26744,3.69748747,13946.53,608000017.52546298
05/16/2024,ProShares Ultra Silver,AGQ,39.89759976,39.50365214,0.99724,0.39394762,13946.53,556432912.39043376
05/15/2024,ProShares Ultra Silver,AGQ,39.50365214,36.86258609,7.16462,2.64106605,13946.53,550938711.66546564
05/14/2024,ProShares Ultra Silver,AGQ,36.86258609,36.20004041,1.83023,0.66254568,14096.53,519634403.24492334
05/13/2024,ProShares Ultra Silver,AGQ,36.20004041,36.35117661,-0.41577,-0.1511362,14196.53,513914814.88161566
05/10/2024,ProShares Ultra Silver,AGQ,36.35117661,35.99012611,1.00319,0.3610505,14196.53,516060423.87445686
05/09/2024,ProShares Ultra Silver,AGQ,35.99012611,34.09864527,5.54709,1.89148084,13996.53,503736735.84189386
05/08/2024,ProShares Ultra Silver,AGQ,34.09864527,33.95458434,0.42428,0.14406093,13996.53,477262575.08633202
05/07/2024,ProShares Ultra Silver,AGQ,33.95458434,34.12401576,-0.49652,-0.16943142,13996.53,475246222.53400284
05/06/2024,ProShares Ultra Silver,AGQ,34.12401576,31.90527045,6.95417,2.21874531,13996.53,477617673.80924976
05/03/2024,ProShares Ultra Silver,AGQ,31.90527045,32.23495685,-1.02276,-0.3296864,13996.53,446562947.3904567
05/02/2024,ProShares Ultra Silver,AGQ,32.23495685,32.03766083,0.61583,0.19729602,13996.53,451177411.6599031
05/01/2024,ProShares Ultra Silver,AGQ,32.03766083,31.80968134,0.71670,0.22797949,13996.53,448415952.78627658
04/30/2024,ProShares Ultra Silver,AGQ,31.80968134,34.30128337,-7.26387,-2.49160203,13996.53,445225031.92702484
04/29/2024,ProShares Ultra Silver,AGQ,34.30128337,33.98324885,0.93586,0.31803452,13996.53,480098804.52157262
04/26/2024,ProShares Ultra Silver,AGQ,33.98324885,34.22259537,-0.69938,-0.23934652,13996.53,475647426.0934951
04/25/2024,ProShares Ultra Silver,AGQ,34.22259537,34.19087369,0.09278,0.03172168,13596.53,465308407.73568462
04/24/2024,ProShares Ultra Silver,AGQ,34.19087369,34.22736561,-0.10662,-0.03649192,13596.53,464877103.08880094
04/23/2024,ProShares Ultra Silver,AGQ,34.22736561,33.93517742,0.86102,0.29218819,13596.53,465373266.42787086
04/22/2024,ProShares Ultra Silver,AGQ,33.93517742,38.13343286,-11.00938,-4.19825544,13596.53,461400522.10564292
04/19/2024,ProShares Ultra Silver,AGQ,38.13343286,36.9312699,3.25514,1.20216296,13346.53,508948853.13524436
04/18/2024,ProShares Ultra Silver,AGQ,36.9312699,36.96943841,-0.10324,-0.03816851,13296.53,491057590.4383674
04/17/2024,ProShares Ultra Silver,AGQ,36.96943841,36.90227673,0.18200,0.06716168,13296.53,491565099.02396366
04/16/2024,ProShares Ultra Silver,AGQ,36.90227673,37.7792839,-2.32140,-0.87700717,13596.53,501742765.01863998
04/15/2024,ProShares Ultra Silver,AGQ,37.7792839,36.78117252,2.71365,0.99811138,13696.53,517444944.1977314
04/12/2024,ProShares Ultra Silver,AGQ,36.78117252,36.57370988,0.56725,0.20746264,13896.53,511130520.23466552
04/11/2024,ProShares Ultra Silver,AGQ,36.57370988,36.0680329,1.40201,0.50567698,13496.53,493618026.31187688
04/10/2024,ProShares Ultra Silver,AGQ,36.0680329,35.8903879,0.49497,0.177645,13496.53,486793143.8037054
04/09/2024,ProShares Ultra Silver,AGQ,35.89038769,35.43790569,1.27683,0.452482,13596.53,487984589.37716494
04/08/2024,ProShares Ultra Silver,AGQ,35.43790546,34.66637146,2.22560,0.771534,13696.53,485376193.51843196
04/05/2024,ProShares Ultra Silver,AGQ,34.66637184,34.02401984,1.88794,0.642352,14346.53,497342004.92822784
04/04/2024,ProShares Ultra Silver,AGQ,34.02401948,33.55809148,1.38842,0.465928,14346.53,488126480.09432648
04/03/2024,ProShares Ultra Silver,AGQ,33.55809198,30.85078098,8.77550,2.707311,14496.53,486475752.89846148
04/02/2024,ProShares Ultra Silver,AGQ,30.85078085,28.89029485,6.78597,1.960486,14896.53,459569459.0523271
04/01/2024,ProShares Ultra Silver,AGQ,28.89029493,28.52998993,1.26290,0.360305,14896.53,430365029.57241318
03/28/2024,ProShares Ultra Silver,AGQ,28.52998953,28.14873153,1.35444,0.381258,14146.53,403600238.66587278
03/27/2024,ProShares Ultra Silver,AGQ,28.14873112,27.85481512,1.05517,0.293916,13946.53,392577010.43208912
03/26/2024,ProShares Ultra Silver,AGQ,27.85481561,28.46549961,-2.14535,-0.610684,13946.53,388477910.13007086
03/25/2024,ProShares Ultra Silver,AGQ,28.46549932,28.35027832,0.40642,0.115221,14196.53,404111201.19936232
03/22/2024,ProShares Ultra Silver,AGQ,28.3502779,28.7248419,-1.30397,-0.374564,14196.53,402475457.3145754
03/21/2024,ProShares Ultra Silver,AGQ,28.72484211,28.94663011,-0.76620,-0.221788,14196.53,407792967.86050986
03/20/2024,ProShares Ultra Silver,AGQ,28.94662988,29.01606888,-0.23931,-0.069439,14246.53,412388915.19779688
03/19/2024,ProShares Ultra Silver,AGQ,29.01606862,29.31548462,-1.02136,-0.299416,14246.53,413378176.01261412
03/18/2024,ProShares Ultra Silver,AGQ,29.31548434,29.58021534,-0.89496,-0.264731,14246.53,417643809.85240284
03/15/2024,ProShares Ultra Silver,AGQ,29.58021572,28.83923672,2.56934,0.740979,14346.53,424373333.91258872
03/14/2024,ProShares Ultra Silver,AGQ,28.83923657,29.05908757,-0.75657,-0.219851,14096.53,406533048.12915582
03/13/2024,ProShares Ultra Silver,AGQ,29.05908723,27.34766023,6.25804,1.711427,14296.53,415443996.11996298
03/12/2024,ProShares Ultra Silver,AGQ,27.34766033,28.07510033,-2.59105,-0.72744,14396.53,393711302.98001358
03/11/2024,ProShares Ultra Silver,AGQ,28.07510048,27.69438448,1.37470,0.380716,14396.53,404183914.01293248
03/08/2024,ProShares Ultra Silver,AGQ,27.69438484,27.75745684,-0.22723,-0.063072,14646.53,405626527.61306584
03/07/2024,ProShares Ultra Silver,AGQ,27.75745659,27.56448059,0.70009,0.192976,14646.53,406550309.63930634
03/06/2024,ProShares Ultra Silver,AGQ,27.56448051,26.44109551,4.24863,1.123385,14696.53,405102104.49170826
03/05/2024,ProShares Ultra Silver,AGQ,26.44109503,26.45487303,-0.05208,-0.013778,14696.53,388592240.57686578
03/04/2024,ProShares Ultra Silver,AGQ,26.4548733,25.1032153,5.38440,1.351658,14796.53,391440220.6101558
03/01/2024,ProShares Ultra Silver,AGQ,25.10321525,24.09295625,4.19317,1.010259,14796.53,371440377.1302215
02/29/2024,ProShares Ultra Silver,AGQ,24.09295578,23.57261678,2.20739,0.520339,14396.53,346854864.30362028
02/28/2024,ProShares Ultra Silver,AGQ,23.57261712,23.82414012,-1.05575,-0.251523,14396.53,339363795.25612512
02/27/2024,ProShares Ultra Silver,AGQ,23.82414015,23.77607615,0.20215,0.048064,14396.53,342984853.0971189
02/26/2024,ProShares Ultra Silver,AGQ,23.77607574,24.74048574,-3.89810,-0.96441,14396.53,342292892.56887924
02/23/2024,ProShares Ultra Silver,AGQ,24.74048576,24.34524876,1.62347,0.395237,14396.53,356177046.49646976
02/22/2024,ProShares Ultra Silver,AGQ,24.34524902,24.53657402,-0.77975,-0.191325,14396.53,350487010.49290452
02/21/2024,ProShares Ultra Silver,AGQ,24.53657448,25.08645648,-2.19195,-0.549882,14396.53,353241432.45225648
02/20/2024,ProShares Ultra Silver,AGQ,25.08645633,25.81069333,-2.80596,-0.724237,14396.53,361157820.80270958
02/16/2024,ProShares Ultra Silver,AGQ,25.81069335,24.70018635,4.49595,1.110507,14596.53,376746456.5613021
02/15/2024,ProShares Ultra Silver,AGQ,24.70018654,23.51804354,5.02654,1.182143,14596.53,360536915.03596004
02/14/2024,ProShares Ultra Silver,AGQ,23.51804358,23.03491658,2.09737,0.483127,14796.53,347985343.30060308
02/13/2024,ProShares Ultra Silver,AGQ,23.03491641,24.34143441,-5.36747,-1.306518,14696.53,338533247.92739166
02/12/2024,ProShares Ultra Silver,AGQ,24.3414341,23.9716561,1.54256,0.369778,14696.53,357734519.1279366
02/09/2024,ProShares Ultra Silver,AGQ,23.9716558,24.0593498,-0.36449,-0.087694,14696.53,352300062.7277508
02/08/2024,ProShares Ultra Silver,AGQ,24.05934946,23.47975446,2.46849,0.579595,14696.53,353588854.88197596
02/07/2024,ProShares Ultra Silver,AGQ,23.47975482,23.72665382,-1.04060,-0.246899,14696.53,345070827.18575532
02/06/2024,ProShares Ultra Silver,AGQ,23.72665427,23.60694327,0.50710,0.119711,14746.53,349885724.08556602
02/05/2024,ProShares Ultra Silver,AGQ,23.60694293,24.40324293,-3.26309,-0.7963,14746.53,348120397.69776118
02/02/2024,ProShares Ultra Silver,AGQ,24.40324259,25.36162259,-3.77886,-0.95838,14596.53,356202564.94924234
02/01/2024,ProShares Ultra Silver,AGQ,25.36162234,25.21401534,0.58542,0.147607,13996.53,354974606.48399084
01/31/2024,ProShares Ultra Silver,AGQ,25.21401502,25.33421702,-0.47447,-0.120202,14096.53,355430018.29382052
01/30/2024,ProShares Ultra Silver,AGQ,25.33421751,25.38888851,-0.21533,-0.054671,14096.53,357124455.81937026
01/29/2024,ProShares Ultra Silver,AGQ,25.38888842,24.56913642,3.33651,0.819752,14146.53,359164570.14462892
01/26/2024,ProShares Ultra Silver,AGQ,24.56913605,24.68553505,-0.47153,-0.116399,14146.53,347567921.9288623
01/25/2024,ProShares Ultra Silver,AGQ,24.6855354,24.6021104,0.33910,0.083425,14146.53,349214568.3600204
01/24/2024,ProShares Ultra Silver,AGQ,24.60211061,23.69921161,3.80983,0.902899,14346.53,352954819.52124086
01/23/2024,ProShares Ultra Silver,AGQ,23.69921152,23.34946652,1.49787,0.349745,14346.53,340001354.25117952
01/22/2024,ProShares Ultra Silver,AGQ,23.34946698,24.22990598,-3.63369,-0.880439,14346.53,334983735.11471148
01/19/2024,ProShares Ultra Silver,AGQ,24.22990586,24.43371486,-0.83413,-0.203809,14346.53,347614974.39804236
01/18/2024,ProShares Ultra Silver,AGQ,24.43371488,24.13775588,1.22612,0.295959,13846.53,338322068.36250688
01/17/2024,ProShares Ultra Silver,AGQ,24.13775615,25.05519315,-3.66166,-0.917437,13846.53,334224068.1126349
01/16/2024,ProShares Ultra Silver,AGQ,25.05519267,25.56581567,-1.99729,-0.510623,13846.53,346927376.74016442
01/12/2024,ProShares Ultra Silver,AGQ,25.56581555,24.23195055,5.50457,1.333865,13846.53,353997729.7242793
01/11/2024,ProShares Ultra Silver,AGQ,24.23195027,25.01243827,-3.12040,-0.780488,13846.53,335528329.44426202
01/10/2024,ProShares Ultra Silver,AGQ,25.01243803,25.06485103,-0.20911,-0.052413,13846.53,346335373.50578378
01/09/2024,ProShares Ultra Silver,AGQ,25.06485112,25.54242712,-1.86974,-0.477576,14046.53,352074082.94320912
01/08/2024,ProShares Ultra Silver,AGQ,25.5424274,25.5470294,-0.01801,-0.004602,14046.53,358782370.5772124
01/05/2024,ProShares Ultra Silver,AGQ,25.5470296,25.2660886,1.11193,0.280941,14046.53,358847015.4991696
01/04/2024,ProShares Ultra Silver,AGQ,25.26608862,25.19807162,0.26993,0.068017,14046.53,354900770.71913412
01/03/2024,ProShares Ultra Silver,AGQ,25.19807123,26.99006823,-6.63947,-1.791997,14046.53,353945362.68204698
01/02/2024,ProShares Ultra Silver,AGQ,26.99006774,27.28828574,-1.09284,-0.298218,14296.53,385864205.18667124
12/29/2023,ProShares Ultra Silver,AGQ,27.28828565,27.93768965,-2.32447,-0.649404,14296.53,390127685.2906519
12/28/2023,ProShares Ultra Silver,AGQ,27.93768978,28.55909078,-2.17584,-0.621401,14196.53,396618139.34170428
12/27/2023,ProShares Ultra Silver,AGQ,28.55909029,27.99486629,2.01546,0.564224,14246.53,406867822.35283254
12/26/2023,ProShares Ultra Silver,AGQ,27.99486584,28.37805984,-1.35032,-0.383194,14246.53,398829584.05607184
12/22/2023,ProShares Ultra Silver,AGQ,28.37805963,28.42231763,-0.15572,-0.044258,14646.53,415639988.20034538
12/21/2023,ProShares Ultra Silver,AGQ,28.42231763,28.52719063,-0.36762,-0.104873,14596.53,414867098.26655338
12/20/2023,ProShares Ultra Silver,AGQ,28.52719026,27.81614926,2.55622,0.711041,14246.53,406413357.74603676
12/19/2023,ProShares Ultra Silver,AGQ,27.81614966,27.32871666,1.78359,0.487433,14246.53,396283499.35108116
12/18/2023,ProShares Ultra Silver,AGQ,27.32871633,27.42957533,-0.36770,-0.100859,14246.53,389339267.74196958
12/15/2023,ProShares Ultra Silver,AGQ,27.42957572,27.95978472,-1.89633,-0.530209,14246.53,390776163.66394872
12/14/2023,ProShares Ultra Silver,AGQ,27.95978437,24.79041537,12.78465,3.169369,14246.53,398329794.98159862
12/13/2023,ProShares Ultra Silver,AGQ,24.79041555,24.99489355,-0.81808,-0.204478,14396.53,356895862.0163793
12/12/2023,ProShares Ultra Silver,AGQ,24.99489343,25.08483643,-0.35856,-0.089943,14396.53,359839633.13222418
12/11/2023,ProShares Ultra Silver,AGQ,25.08483627,25.55821027,-1.85214,-0.473374,14196.53,356117530.31279802
12/08/2023,ProShares Ultra Silver,AGQ,25.55821017,27.33518317,-6.50068,-1.776973,14246.53,364115705.70036942
12/07/2023,ProShares Ultra Silver,AGQ,27.33518317,27.71992717,-1.38797,-0.384744,13696.53,374397047.00266742
12/06/2023,ProShares Ultra Silver,AGQ,27.71992683,28.45539783,-2.58464,-0.735471,13696.53,379666698.54519258
12/05/2023,ProShares Ultra Silver,AGQ,28.45539741,29.30161441,-2.88795,-0.846217,13746.53,391162860.33689766
12/04/2023,ProShares Ultra Silver,AGQ,29.30161486,31.61904486,-7.32922,-2.31743,13746.53,402795410.51497636
12/01/2023,ProShares Ultra Silver,AGQ,31.6190444,31.1388284,1.54218,0.480216,13746.53,434652015.9397544
11/30/2023,ProShares Ultra Silver,AGQ,31.13882808,30.61457308,1.71244,0.524255,13746.53,428050709.81125008
11/29/2023,ProShares Ultra Silver,AGQ,30.614573,30.275274,1.12071,0.339299,13746.53,420844023.723398
11/28/2023,ProShares Ultra Silver,AGQ,30.27527369,29.64792669,2.11599,0.627347,13746.53,416179836.93670094
11/27/2023,ProShares Ultra Silver,AGQ,29.64792663,28.83484663,2.81978,0.81308,13746.53,407555994.26538738
11/24/2023,ProShares Ultra Silver,AGQ,28.83484619,27.33224719,5.49753,1.502599,13746.53,396378962.85683594
11/22/2023,ProShares Ultra Silver,AGQ,27.33224724,27.76136124,-1.54572,-0.429114,13746.53,375723447.32308824
11/21/2023,ProShares Ultra Silver,AGQ,27.76136109,27.16524809,2.19440,0.596113,13746.53,381622272.01907334
11/20/2023,ProShares Ultra Silver,AGQ,27.16524842,27.71405542,-1.98025,-0.548807,13846.53,376144318.54398892
11/17/2023,ProShares Ultra Silver,AGQ,27.71405499,27.88677999,-0.61938,-0.172725,13846.53,383743382.98446474
11/16/2023,ProShares Ultra Silver,AGQ,27.88678018,26.98076218,3.35801,0.906018,13846.53,386135026.81865468
11/15/2023,ProShares Ultra Silver,AGQ,26.98076259,26.06614259,3.50884,0.91462,13946.53,376287906.96126234
11/14/2023,ProShares Ultra Silver,AGQ,26.06614254,24.40434254,6.80944,1.6618,14046.53,366138748.90781604
11/13/2023,ProShares Ultra Silver,AGQ,24.40434267,24.23738567,0.68884,0.166957,14046.53,342796233.82706442
11/10/2023,ProShares Ultra Silver,AGQ,24.23738533,25.61838233,-5.39065,-1.380997,14046.53,340451063.20986358
11/09/2023,ProShares Ultra Silver,AGQ,25.61838231,25.22041931,1.57794,0.397963,14046.53,359849273.19535506
